,username,tweet_content,datetime,hashtag,source,user_verified,url,sentence_length,hour,date,month,year
686,Raviraj02922665,Raviraj Yadav Oct Washington Sundar One Man Army Gets latham for Captains knock from Latham Comes to an end    ,2024-10-25 11:52:39,#Sundar,Twitter Web,False,https://twitter.com/@Raviraj02922665/status/None,111,7.0,2024-10-25,10,2024
687,KOTHGaming_,KOTH Gaming Oct wicket haul for  What a start to his  test tour        Follow for updates and contests giveaways  ,2024-10-24 09:53:31,#Sundar,Twitter Web,False,https://twitter.com/@KOTHGaming_/status/None,114,16.0,2024-10-24,10,2024
688,JayaTvOfficial,Jaya tv Oct Sachin Tendulkar congratulates Washington Sundar     ,2024-10-24 13:52:13,#Sundar,Twitter Web,False,https://twitter.com/@JayaTvOfficial/status/None,65,10.0,2024-10-24,10,2024
689,ktchandra2,𝐊 𝐓𝐚𝐫𝐚𝐜𝐡𝐚𝐧𝐝𝐫𝐚 Oct Five wickets haul Washington Sundar He didnt play a single Test in years and straight away got an opportunity to perform after India lost the first Test Sundar delivered with a five wicket haul  ,2024-10-24 11:57:37,#Sundar,Twitter Web,False,https://twitter.com/@ktchandra2/status/None,213,5.0,2024-10-24,10,2024
690,VineetKT11,Its a collective failure we will try and comeback for the win in Wankhede,2024-10-26 10:54:02,#Sundar,Twitter Web,False,https://twitter.com/@VineetKT11/status/None,73,9.0,2024-10-26,10,2024
691,Crex_live,CREX Oct Washi Sundar can ignite bidding wars during the Auctions ahead of IPL           ,2024-10-29 07:47:33,#Sundar,Twitter Web,False,https://twitter.com/@Crex_live/status/None,89,8.0,2024-10-29,10,2024
692,panchyatnews,पचयत Oct Team India Needs Runs to win this nd testch vs New Zealand             ,2024-10-26 05:18:17,#Sundar,Twitter Web,False,https://twitter.com/@panchyatnews/status/None,80,15.0,2024-10-26,10,2024
693,vamsi_vuppala,Vamsi Oct One of the finest spells i have ever seen What a comeback into Test team ,2024-10-24 10:10:07,#Sundar,Twitter Web,False,https://twitter.com/@vamsi_vuppala/status/None,83,10.0,2024-10-24,10,2024
694,vnkumarvnk,vnkumar trades Aug Good going   K,2024-08-04 15:42:31,#Sundar,Twitter Web,False,https://twitter.com/@vnkumarvnk/status/None,33,11.0,2024-08-04,8,2024
695,TMKOC_NTF,Taarak Mehta Ka Ooltah Chashmah Mar Kya आपक पस isse better scheme hain       K,2024-03-14 04:24:47,#Sundar,Twitter Web,False,https://twitter.com/@TMKOC_NTF/status/None,78,2.0,2024-03-14,3,2024
696,Lahorepoliceops,Lahore Police Official Ive ive ry ive Jul The case of torture of a lowly domestic employee timely action of Sundar police arrested accused involved in torture of employee the owner and son were tortured for not giving food together the girl was handed over to child protection a caseCharged  ,2024-07-28 13:47:49,#Sundar,Twitter Web,False,https://twitter.com/@Lahorepoliceops/status/None,292,11.0,2024-07-28,7,2024
697,Lahorepoliceops,Lahore Police Official Ive ive ry ive Jun Lahore police have arrested illegal weapons and exhibitors Sundar police arrested the accused for firing and displaying weapons illegal weapons were recovered from the accuseds possession registered ,2024-06-03 12:17:24,#Sundar,Twitter Web,False,https://twitter.com/@Lahorepoliceops/status/None,241,9.0,2024-06-03,6,2024
698,Lahorepoliceops,Lahore Police Official May ہیئر پولیس نے ڈکیتی چوری اور دھشت گردی کے مقدمات میں ریکارڈ یافتہ رکنی ڈکیت گینگ گرفتارکرلیاملزمان سے موٹر ساٸیکلیں موبائل فون نقد رقم اور پسٹل برآمدمقدمہ درج      ,2024-05-02 09:14:31,#Sundar,Twitter Web,False,https://twitter.com/@Lahorepoliceops/status/None,191,13.0,2024-05-02,5,2024
699,PuthuyugamGec,Puthuyugam tv Oct Bhagiraj Sir can learn      ,2023-10-09 09:18:17,#Sundar,Twitter Web,False,https://twitter.com/@PuthuyugamGec/status/None,46,11.0,2023-10-09,10,2023
700,enreap_india,enreap m As enreap is growing we are excited to welcome new joinee in our team Welcome aboard Congratulations and wish you a long and rewarding career with      ,2024-11-04 05:30:13,#Team India,Twitter Web,False,https://twitter.com/@enreap_india/status/None,161,10.0,2024-11-04,11,2024
701,lodemid_21,rich h So mister the only one that had luck the last weeks was you If the doesnt help u or its raining you are nowhere near Max So pls shut the f up and show ur talking on track You doesnt deserve to be a WC anymore    K,2024-11-03 19:27:34,#Verstappen,Twitter Web,False,https://twitter.com/@lodemid_21/status/None,220,7.0,2024-11-03,11,2024
702,capicunno,h one number for Whatsapp and the other for calls only Whatsapp for people i dont wanna talk to on call Number for people who I dont wanna talk to on texts A simple life hack for not getting disturbed by unnecessary texts phone calls,2024-11-03 11:40:41,#WhatsApp vs Whatsapp,Twitter Web,False,https://twitter.com/@capicunno/status/None,233,5.0,2024-11-03,11,2024
703,EquityFraise,Savita Kundu h I can not be everywhere If I said I am replying on X comments then I will my best  is only alternative of  of twitter for solving your problems which u cant share on public K,2024-11-03 07:25:03,#WhatsApp vs Whatsapp,Twitter Web,False,https://twitter.com/@EquityFraise/status/None,189,10.0,2024-11-03,11,2024
704,cakenthusiast,Amna Nov Whatsapp is a farig app with limited features and is highly overrated Telegram is times better tbh,2024-11-02 15:21:43,#WhatsApp vs Whatsapp,Twitter Web,False,https://twitter.com/@cakenthusiast/status/None,107,15.0,2024-11-02,11,2024
705,AlexStatham75,Alex Statham Jul Replying to There I leave a comparison of  vs WhatsApp What can one and the other do,2019-07-03 18:40:35,#WhatsApp vs Whatsapp,Twitter Web,False,https://twitter.com/@AlexStatham75/status/None,101,4.0,2019-07-03,7,2019
706,iamSureshParmar,Suresh Parmar m Bhai Dooj in Delhi will start from November a unique  Yatra Journalist Ravi Shankar Tiwari will make this historic effort for Maa Yamuna,2024-11-02 08:20:40,##यमुना_भिक्षाटन,Twitter Web,False,https://twitter.com/@iamSureshParmar/status/None,152,13.0,2024-11-02,11,2024
707,gumnaamsa,m Ravi Shankar Tiwari senior journalist from Delhi to serve Maa Yamuna on the auspicious occasion of Bhai Dooj,2024-11-02 08:21:08,##यमुना_भिक्षाटन,Twitter Web,False,https://twitter.com/@gumnaamsa/status/None,110,,2024-11-02,11,2024
708,jypnation,Nallina,2024-11-03 15:01:13,#Yuki,Twitter Web,False,https://twitter.com/@jypnation/status/None,7,12.0,2024-11-03,11,2024
709,ttt6149,Lingering m If you put SC immediately with this rain abolish the WET     Tsunoda    k,2024-11-03 16:58:11,#Yuki,Twitter Web,False,https://twitter.com/@ttt6149/status/None,85,9.0,2024-11-03,11,2024
710,jypnation,Nallina,2024-10-31 15:01:29,#Yuki,Twitter Web,False,https://twitter.com/@jypnation/status/None,7,9.0,2024-10-31,10,2024
711,NEXZ_official,NEXZ NOV 𝖨 𝗐𝖺𝗇𝗇𝖺 𝗀𝖾𝗍 𝖺 𝗇𝖾𝗐 𝗅𝗈𝗈𝗄 𝗅𝗈𝗈𝗄    지          Show More k K,2024-11-01 09:02:57,#Yuki,Twitter Web,False,https://twitter.com/@NEXZ_official/status/None,64,5.0,2024-11-01,11,2024
712,Soma_yukihir,Zen YT _ Yukihi R CT  its a bit crazy   k,2024-10-25 22:50:23,#Yuki,Twitter Web,False,https://twitter.com/@Soma_yukihir/status/None,41,19.0,2024-10-25,10,2024
713,purki_p,Headway out now h IREH AND YUKI DOING LOOK AT ME     From 타몽이,2024-11-03 11:31:48,#Yuki,Twitter Web,False,https://twitter.com/@purki_p/status/None,61,11.0,2024-11-03,11,2024
714,1sqhGYjztzaA9vG,True person OCT  Cheers   cheer ,2024-10-28 10:25:13,#Yuki,Twitter Web,False,https://twitter.com/@1sqhGYjztzaA9vG/status/None,32,7.0,2024-10-28,10,2024
715,Lala_Nex_2y,Lara NEXY OCT Put your hand in the hair of your hair colored brothers Tomiyasu Hyun is overflowing that I think its lovable            K,2024-10-31 03:32:38,#Yuki,Twitter Web,False,https://twitter.com/@Lala_Nex_2y/status/None,136,15.0,2024-10-31,10,2024
716,hammer_bridge,Super Yukin Colinista Ishibashi OCT What is amazing about YUKI the first is the first to sing in solo activities and sing in love kindness peace of mind and above all it doesnt have to be special and casual ordinary everyday splendorI think its going on   k,2024-10-26 06:09:28,#Yuki,Twitter Web,False,https://twitter.com/@hammer_bridge/status/None,257,18.0,2024-10-26,10,2024
717,nexz_winkboy,Jimi OCT I really like to start talking with the wordsThe feeling of running around in the head of Yuki kun who chooses the words of all directions is immeasurable but the face with oversized emotions is So SweetI also wanted to have fun again but its too exciting and exciting and exciting  ,2024-10-28 07:41:48,#Yuki,Twitter Web,False,https://twitter.com/@nexz_winkboy/status/None,292,8.0,2024-10-28,10,2024
718,36_shirokuma,ᗰ iki OCT Its a Halloween specification SRG who loves everyone Beautiful and cute It was so cute that it glittered shining at the time of opening Pron title omitted  Rockers Shibuya          k,2024-10-27 11:08:18,#Yuki,Twitter Web,False,https://twitter.com/@36_shirokuma/status/None,192,8.0,2024-10-27,10,2024
719,ilikepo0,Undecided Oct Show Music Center Mi Fan Heartco    Kiss  K,2024-10-26 03:43:38,#Yuki,Twitter Web,False,https://twitter.com/@ilikepo0/status/None,57,15.0,2024-10-26,10,2024
720,SIN1622077,cute,2024-10-28 00:46:10,#Yuki,Twitter Web,False,https://twitter.com/@SIN1622077/status/None,4,16.0,2024-10-28,10,2024
721,ゆきんこYUKI教の信者です(*˘︶˘人)♡*｡+,Yukinko believer people H arrival      Sun Palace,2024-11-03 08:15:48,#Yuki,Twitter Web,False,https://twitter.com/ゆきんこ@YUKI教の信者です(*˘︶˘人)♡*｡+/status/None,49,15.0,2024-11-03,11,2024
722,SIN1622077,Sin OCT I want to make a single gold seal to the staff with this emoticon subtitle      ,2024-10-27 11:57:51,#Yuki,Twitter Web,False,https://twitter.com/@SIN1622077/status/None,88,9.0,2024-10-27,10,2024
723,asanchorinista,Asakori Niuta Yuki SuperSlits I want to pass all H YUKI chan SS Fukuoka Day Today is the rd floor standing seat Horns sideI enjoyed imagining the contents of the song of Mayumi Olympics who came off when I took off my outerwearThank you for your valuable timeBorn in the middle the occupation is popular superstarLast jump timesYuki chan was crying   twenty two,2024-11-03 11:41:22,#Yuki,Twitter Web,False,https://twitter.com/@asanchorinista/status/None,361,22.0,2024-11-03,11,2024
724,fornexzyuki,Yoru  Oct Yuki is So PrettyI dont know what to anymore  # 넥스지 # ネクスジ  # 유키 # ユウキ k,2024-10-26 11:24:48,#Yuki,Twitter Web,False,https://twitter.com/@fornexzyuki/status/None,82,11.0,2024-10-26,10,2024
725,pkstaytune,Nov on my bike  Kiss    Gif K,2024-11-01 17:09:32,#Yuki,Twitter Web,False,https://twitter.com/@pkstaytune/status/None,29,10.0,2024-11-01,11,2024
726,mochimarux,もちまるNEXZユウキくん Nov ここらで一旦金髪の西山裕貴をおさらいどうぞ         K,2024-11-02 12:13:45,#Yuki,Twitter Web,False,https://twitter.com/@mochimarux/status/None,49,3.0,2024-11-02,11,2024
727,NEXZ_official,Nexz Nov 𝙔𝙐𝙆𝙄 𝙞𝙨 𝙨𝙤 𝙗𝙤𝙧𝙚𝙙 𝙣𝙤𝙬  # 넥스지 # ネクスジ  # 유키 # ユウキ   k k,2024-11-02 10:01:31,#Yuki,Twitter Web,False,https://twitter.com/@NEXZ_official/status/None,61,6.0,2024-11-02,11,2024
728,NEXZ_Vibe,Nexz Vibe Nallinana H In the this boring world with this boring world with this Boring World withMark your CalendarsNexys # #  # brought  # shalt        ン   # ₘ이  K,2024-11-03 02:09:39,#Yuki,Twitter Web,False,https://twitter.com/@NEXZ_Vibe/status/None,164,7.0,2024-11-03,11,2024
729,tomat0u0_,Tomato Yu chans OCT Mr Fox to become an idol Two people in the unit Mr Fox who wants to see himself Lyricist and conductor      k,2024-10-26 23:05:28,#Yuki,Twitter Web,False,https://twitter.com/@tomat0u0_/status/None,129,11.0,2024-10-26,10,2024
730,Kico42679610,Ki CCO Generally stress free H I got the wind    twenty one,2024-11-03 11:27:48,#Yuki,Twitter Web,False,https://twitter.com/@Kico42679610/status/None,59,3.0,2024-11-03,11,2024
731,purki_p,Headway out now Oct YUKI HIT THE FLOOR CHALLENGE WITH XINYU OF TRIPLES VISIONARY VISION    K,2024-10-31 10:15:43,#Yuki,Twitter Web,False,https://twitter.com/@purki_p/status/None,92,0.0,2024-10-31,10,2024
732,shoganai_nexz,How to deal with Yukis father gag,2024-10-27 09:05:57,#Yuki,Twitter Web,False,https://twitter.com/@shoganai_nexz/status/None,33,8.0,2024-10-27,10,2024
733,NEX2Y,Tarachan NOV Is there a mannage          k,2024-11-02 10:15:52,#Yuki,Twitter Web,False,https://twitter.com/@NEX2Y/status/None,42,11.0,2024-11-02,11,2024
734,yye_julia,sakananai Oct carry me please    ,2024-10-27 04:35:45,#Yuki,Twitter Web,False,https://twitter.com/@yye_julia/status/None,33,11.0,2024-10-27,10,2024
735,shizum227,Shitan YUKI CONCERT TOU Tokyo ② OCT Yuki chan Lika is a long awaited Lika chan The small letters of the hat were ridiculously difficult so I started over and over again I cant do it at all Is there a good way I really respect those who express the work  Show More k,2024-10-27 14:14:15,#Yuki,Twitter Web,False,https://twitter.com/@shizum227/status/None,265,11.0,2024-10-27,10,2024
736,fugunexz,NEXZ Numa Fugu Father Gag Lovers Association NOV    k,2024-11-01 12:54:12,#Yuki,Twitter Web,False,https://twitter.com/@fugunexz/status/None,53,17.0,2024-11-01,11,2024
737,desperado_feb, Concert Tour,2024-11-03 13:41:25,#Yuki,Twitter Web,False,https://twitter.com/@desperado_feb/status/None,13,12.0,2024-11-03,11,2024
738,NEX2Y,Tarachan OCT Its good to feel like an angel who has fallen into the ground praise       K,2024-10-27 14:29:07,#Yuki,Twitter Web,False,https://twitter.com/@NEX2Y/status/None,89,10.0,2024-10-27,10,2024
739,ne_koyukitty,RIT Nov You are ryndom I Love I Love htttps__loona  From Happy,2024-11-02 11:29:25,#Yuki,Twitter Web,False,https://twitter.com/@ne_koyukitty/status/None,62,2.0,2024-11-02,11,2024
740,YAMATO18473414,Aim for Yamatokg this season NOV good night    cheer  Zephyr twenty three,2024-11-01 15:02:57,#Yuki,Twitter Web,False,https://twitter.com/@YAMATO18473414/status/None,73,23.0,2024-11-01,11,2024
741,Hoeokkki,Jade Oct Star River Yeongtong When I asked me when I was wearing a green suit I asked when I was young    ウ キ  K,2024-10-26 04:11:34,#Yuki,Twitter Web,False,https://twitter.com/@Hoeokkki/status/None,112,11.0,2024-10-26,10,2024
742,HanaColor,flower NOV Yuki Concert Tour Super Slits Colored color Progress      passing ,2024-11-02 13:34:21,#Yuki,Twitter Web,False,https://twitter.com/@HanaColor/status/None,77,10.0,2024-11-02,11,2024
743,yukitsune1106,유키츠네 Nov 퍼플키스 팬사인회         K,2024-11-02 11:58:46,#Yuki,Twitter Web,False,https://twitter.com/@yukitsune1106/status/None,28,9.0,2024-11-02,11,2024
744,nexz_winkboy,じみー Oct 世界一大きなステージのお話が本人の口からうれしい大きなステージっていうのはひとりでも多くのNEXYに出会える場所でNEXYとだからこそ見れる景色をこの先も見ていきたくてその居場所を一歩ずつNEXZみんなと大きくしていきたいってことだね受け取った     Quote じみー Oct その方もその方もその方もその方もみーーーーーーーんなNEXYだよみーーーーーーーんなユウキくんのこと好きでいる人たちだよステージに立つユウキくんが至高いい顔ofいい顔ofいい顔     K,2024-10-31 06:35:41,#Yuki,Twitter Web,False,https://twitter.com/@nexz_winkboy/status/None,243,10.0,2024-10-31,10,2024
